年,季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 21,待註銷股本股數（單位：股）,Unnamed: 22
2015,03,6409,旭隼,5912000.0,949450.0,6861450.0,3065545.0,36580,3102125.0,743557.0,1385450,1553237.0,77081,--,3759325,--,--,--,3759325.0,0.0,0.0,50.56,,--,
2015,03,6412,群光電能,14977163.0,4365027.0,19342190.0,13181614.0,62547,13244161.0,3683191.0,1332487,1992323.0,-709433,-259846,6038722,--,--,59307,6098029.0,0.0,6417000.0,16.69,,0,
2015,03,6414,樺漢科技,5226801.0,1620327.0,6847128.0,2240085.0,717516,2957601.0,688757.0,1256018,750473.0,-8051,--,2687197,--,--,1202330,3889527.0,0.0,0.0,39.02,,--,
2015,03,6415,F-矽力,3771308.0,867056.0,4638364.0,466636.0,--,466636.0,781302.0,1319850,1863939.0,206637,--,4171728,--,--,0,4171728.0,0.0,0.0,53.39,,--,
2015,03,6422,F-君耀,1383027.0,332024.0,1715051.0,321687.0,101836,423523.0,366513.0,377484,457361.0,90170,--,1291528,--,--,--,1291528.0,0.0,0.0,35.24,,0,
2015,03,6431,F-光麗,756859.0,466302.0,1223161.0,112076.0,36818,148894.0,456428.0,604012,-67939.0,81766,--,1074267,--,--,--,1074267.0,0.0,0.0,23.54,,--,
2015,03,6442,光聖,2564975.0,736933.0,3301908.0,965634.0,131724,1097358.0,660000.0,234872,1248188.0,61490,--,2204550,--,--,--,2204550.0,0.0,0.0,33.4,,0,
2015,03,6443,元晶,1983118.0,5284148.0,7267266.0,3522234.0,181368,3703602.0,3518550.0,142905,-151467.0,1576,--,3511564,--,--,52100,3563664.0,36540000.0,0.0,9.98,,--,
2015,03,6449,鈺邦科技,1387117.0,983231.0,2370348.0,1067426.0,21247,1088673.0,731901.0,156231,382946.0,58697,-48100,1281675,--,--,--,1281675.0,0.0,1748000.0,17.94,,0,
2015,03,6451,F-訊芯,5645494.0,1669039.0,7314533.0,1270559.0,69078,1339637.0,1054468.0,2455727,1473787.0,990914,--,5974896,--,--,--,5974896.0,0.0,0.0,56.66,,0,
2015,03,6452,F-康友,3948222.0,2225635.0,6173857.0,997158.0,138913,1136071.0,650000.0,3612294,753621.0,230072,-208201,5037786,0,--,--,5037786.0,0.0,1172000.0,78.93,,--,
2015,03,6456,F-GIS,34414402.0,16497571.0,50911973.0,32291584.0,8089023,40380607.0,3095040.0,2144147,4646908.0,645271,--,10531366,--,--,--,10531366.0,0.0,0.0,34.03,,0,
2015,03,6464,台數科,2636702.0,6532421.0,9169123.0,2349328.0,1266512,3615840.0,1115000.0,2643631,1747609.0,3568,0,5509808,--,--,43475,5553283.0,0.0,0.0,49.42,,--,
2015,03,6504,南六,2961711.0,2303575.0,5265286.0,1818881.0,817051,2635932.0,726000.0,453467,1266408.0,183479,--,2629354,--,--,--,2629354.0,0.0,0.0,36.22,,--,
2015,03,6505,台塑石化,213600459.0,201121438.0,414721897.0,59524006.0,106472217,165996223.0,95259597.0,31470272,105942537.0,16018606,--,248691012,--,--,34662,248725674.0,0.0,0.0,26.11,,0,
2015,03,6605,帝寶工業,10242721.0,15646389.0,25889110.0,8479056.0,6493995,14973051.0,1658164.0,2500187,6506629.0,117280,--,10782260,--,--,133799,10916059.0,0.0,0.0,65.03,,--,
2015,03,6702,復興航空,6632824.0,19372834.0,26005658.0,4956749.0,13289915,18246664.0,6336597.0,666193,737620.0,18584,--,7758994,--,--,0,7758994.0,0.0,0.0,12.37,,0,
2015,03,8011,台通,2280519.0,3140078.0,5420597.0,820085.0,1128204,1948289.0,1018772.0,1014945,320259.0,5256,0,2359232,--,--,1113076,3472308.0,0.0,0.0,23.16,,--,
2015,03,8016,矽創電子,4808743.0,1706925.0,6515668.0,2308601.0,76965,2385566.0,1191376.0,647291,2114753.0,-17690,--,3935730,--,--,194372,4130102.0,0.0,0.0,33.04,,--,
2015,03,8021,尖點,3591880.0,3362061.0,6953941.0,1168224.0,914971,2083195.0,1592041.0,1216615,1593456.0,255529,--,4657641,--,--,213105,4870746.0,0.0,0.0,29.26,,--,
2015,03,8033,雷虎科技,964283.0,777635.0,1741918.0,588063.0,49308,637371.0,1287291.0,164343,-466708.0,33715,--,1018641,--,--,85906,1104547.0,0.0,0.0,7.91,,0,
2015,03,8039,台虹科技,8687586.0,2994642.0,11682228.0,3827538.0,1089551,4917089.0,2042858.0,1447952,3120893.0,108176,-98744,6621135,--,--,144004,6765139.0,8000.0,2318000.0,32.78,,--,
2015,03,8046,南電,27114387.0,18947545.0,46061932.0,4451709.0,5118905,9570614.0,6461655.0,21916582,6986772.0,1126309,--,36491318,--,--,--,36491318.0,0.0,0.0,56.47,,0,
2015,03,8070,長華電材,8121337.0,6161820.0,14283157.0,5565143.0,1873629,7438772.0,769777.0,2361381,2031092.0,180743,-199781,5143212,--,--,1701173,6844385.0,0.0,2515000.0,69.07,,0,
2015,03,8072,陞泰,2231622.0,856175.0,3087797.0,324807.0,8066,332873.0,1000000.0,1871,1716215.0,39,--,2718125,--,--,36799,2754924.0,0.0,0.0,27.18,,--,
2015,03,8081,致新,4122902.0,1129114.0,5252016.0,1410281.0,49870,1460151.0,861721.0,1256430,1831948.0,-112097,-47131,3790871,--,--,994,3791865.0,0.0,443433.0,44.22,,--,
2015,03,8101,華冠通訊,11882918.0,3061179.0,14944097.0,9962944.0,789787,10752731.0,4186276.0,47021,7307.0,-51672,--,4188932,--,--,2434,4191366.0,0.0,0.0,10.01,,0,
2015,03,8103,瀚荃,2896890.0,1104667.0,4001557.0,1428693.0,151958,1580651.0,782687.0,579180,805240.0,236190,--,2403297,--,--,17609,2420906.0,0.0,0.0,30.71,,--,
2015,03,8105,凌巨,7344487.0,4491953.0,11836440.0,3694192.0,494937,4189129.0,4415449.0,2618982,428200.0,184680,0,7647311,--,--,--,7647311.0,0.0,0.0,17.32,,--,
2015,03,8110,華東,4137726.0,11576629.0,15714355.0,2369965.0,5745858,8115823.0,5006680.0,117298,2615781.0,7025,-148252,7598532,--,--,--,7598532.0,0.0,17898000.0,15.74,,0,
2015,03,8112,至上電子,15648161.0,2062315.0,17710476.0,8719704.0,3687185,12406889.0,2915359.0,1555277,506323.0,179957,-176004,4980912,--,--,322675,5303587.0,0.0,14594000.0,17.99,,0,
2015,03,8114,振樺電子,2245195.0,1406107.0,3651302.0,1082530.0,881132,1963662.0,676322.0,55687,919830.0,-777,--,1651062,--,--,36578,1687640.0,0.0,0.0,24.41,,--,
2015,03,8131,福懋科技,7092643.0,3571345.0,10663988.0,1174888.0,56254,1231142.0,4422222.0,2411111,2624828.0,-25315,--,--,--,--,--,9432846.0,0.0,0.0,21.33,,0,
2015,03,8150,南茂科技,15683762.0,14748385.0,30432147.0,5929997.0,5871139,11801136.0,9163036.0,3776082,6747863.0,-422233,-633737,18631011,--,--,0,18631011.0,0.0,20000000.0,20.79,,97000,
2015,03,8163,達方電子,11121127.0,6495461.0,17616588.0,7013902.0,1326840,8340742.0,3189020.0,4471758,1387869.0,481657,-292824,9237480,--,--,38366,9275846.0,0.0,18922000.0,30.79,,--,
2015,03,8201,無敵,992488.0,929718.0,1922206.0,279784.0,166544,446328.0,890947.0,635323,-114424.0,64032,--,1475878,--,--,0,1475878.0,0.0,0.0,16.57,,0,
2015,03,8210,勤誠興業,3013368.0,1408974.0,4422342.0,1470803.0,340640,1811443.0,1201260.0,56749,1240533.0,124897,-12540,2610899,--,--,--,2610899.0,0.0,400000.0,21.81,,0,
2015,03,8213,志超,18235732.0,11824605.0,30060337.0,15010000.0,1468298,16478298.0,2712429.0,2392439,4675195.0,944349,0,10724412,--,--,2857627,13582039.0,0.0,0.0,39.54,,0,
2015,03,8215,明基材料,5888894.0,5154764.0,11043658.0,4664646.0,1780499,6445145.0,3206745.0,0,1126662.0,265106,--,4598513,--,--,0,4598513.0,0.0,0.0,14.34,,0,
2015,03,8222,寶一科技,755593.0,678445.0,1434038.0,329205.0,235464,564669.0,681869.0,51156,136344.0,0,--,--,--,--,--,869369.0,0.0,0.0,12.75,,0,
2015,03,8249,菱光科技,3238824.0,1764599.0,5003423.0,1340913.0,61221,1402134.0,1270550.0,677467,1110584.0,542688,--,3601289,--,--,--,3601289.0,0.0,0.0,28.34,,0,
2015,03,8261,富鼎,1168987.0,424549.0,1593536.0,265289.0,183,265472.0,815718.0,328892,238713.0,-55259,0,1328064,--,--,--,1328064.0,0.0,0.0,16.28,,0,
2015,03,8271,宇瞻科技,3261254.0,787306.0,4048560.0,1196990.0,14424,1211414.0,1515437.0,488242,875175.0,-41708,0,2837146,--,--,--,2837146.0,0.0,0.0,18.72,,--,
2015,03,8341,日友,942381.0,2009936.0,2952317.0,537271.0,314858,852129.0,1115000.0,452500,498915.0,33773,--,2100188,--,--,--,2100188.0,0.0,0.0,18.84,,0,
2015,03,8374,羅昇,2991714.0,846696.0,3838410.0,2183025.0,221917,2404942.0,876085.0,54499,406190.0,96999,--,1433773,--,--,-305,1433468.0,0.0,0.0,16.37,,0,
2015,03,8404,F-百和,3852803.0,3292625.0,7145428.0,1797209.0,611490,2408699.0,2233177.0,456751,1418503.0,289435,--,4397866,--,--,338863,4736729.0,0.0,0.0,19.69,,--,
2015,03,8411,F-福貞,4456024.0,5240821.0,9696845.0,2166020.0,1403083,3569103.0,1516216.0,2369651,1723033.0,518842,0,6127742,--,--,0,6127742.0,0.0,0.0,40.41,,0,
2015,03,8422,可寧衛,2727815.0,2706124.0,5433939.0,678697.0,128331,807028.0,1088880.0,1701775,1832702.0,2098,--,4625455,--,--,1456,4626911.0,0.0,0.0,42.48,,--,
2015,03,8427,F-基勝,4600925.0,2049986.0,6650911.0,2039492.0,166735,2206227.0,1062850.0,2239965,656085.0,578749,-92965,4444684,--,--,--,4444684.0,0.0,2024000.0,42.63,,--,
2015,03,8429,F-金麗,7253768.0,798086.0,8051854.0,1802626.0,473722,2276348.0,1288316.0,1230476,2702423.0,554291,--,5775506,--,--,--,5775506.0,0.0,0.0,44.83,,0,
2015,03,8443,阿瘦,2218537.0,417464.0,2636001.0,895591.0,80872,976463.0,668000.0,372702,609100.0,9736,--,1659538,--,--,0,1659538.0,0.0,0.0,24.84,,0,
2015,03,8454,富邦媒,5455157.0,3676135.0,9131292.0,3045452.0,259474,3304926.0,1420585.0,3329617,1158315.0,-115778,--,5792739,--,--,33627,5826366.0,0.0,0.0,40.78,,--,
2015,03,8463,潤泰精材,1629419.0,3254327.0,4883746.0,1093880.0,1417033,2510913.0,1500000.0,656157,237345.0,-20669,--,2372833,0,--,0,2372833.0,0.0,0.0,15.82,,0,
2015,03,8464,億豐,8510573.0,5797037.0,14307610.0,2920615.0,5920367,8840982.0,2604622.0,1384,1910104.0,859342,--,5375452,--,--,91176,5466628.0,0.0,0.0,20.64,,0,
2015,03,8467,F-波力,1495390.0,1008920.0,2504310.0,1082678.0,114873,1197551.0,462000.0,429162,328559.0,87038,--,1306759,--,--,0,1306759.0,0.0,0.0,28.28,,--,
2015,03,8926,台汽電,1710243.0,13237512.0,14947755.0,1632101.0,1985015,3617116.0,5890486.0,499694,4870657.0,69802,--,11330639,--,--,--,11330639.0,0.0,0.0,19.24,,--,
2015,03,8940,新天地,353193.0,1280801.0,1633994.0,608294.0,252276,860570.0,674910.0,127463,-75453.0,28002,--,754922,--,--,18502,773424.0,0.0,0.0,11.19,,0,
2015,03,8996,高力,1944320.0,1237222.0,3181542.0,1145459.0,276546,1422005.0,893841.0,663133,156959.0,45604,--,1759537,--,--,--,1759537.0,0.0,0.0,19.69,,--,
2015,03,9802,F-鈺齊,3812020.0,4945292.0,8757312.0,2806322.0,356722,3163044.0,1329574.0,2802886,1077424.0,364267,-21244,5552907,--,--,41361,5594268.0,0.0,511000.0,41.93,,0,
2015,03,9902,台火,805720.0,488876.0,1294596.0,14286.0,84427,98713.0,980496.0,50954,128313.0,34838,-2584,1192017,--,--,3866,1195883.0,0.0,35280.0,12.16,,0,
2015,03,9904,寶成工業,145898552.0,134867694.0,280766246.0,90623217.0,36255289,126878506.0,29467872.0,4628082,46183050.0,-11234330,0,69044674,--,--,84843066,153887740.0,0.0,0.0,23.43,,--,
2015,03,9905,大華金,6101675.0,3888644.0,9990319.0,2168814.0,631205,2800019.0,3050000.0,24431,3261413.0,854456,0,7190300,--,--,--,7190300.0,0.0,0.0,23.57,,0,
2015,03,9906,欣巴巴,3143440.0,57685.0,3201125.0,751351.0,1693658,2445009.0,700000.0,18170,37946.0,0,0,756116,--,--,--,756116.0,0.0,0.0,10.8,,0,
2015,03,9907,統一實業,12332079.0,36278857.0,48610936.0,13281170.0,14590931,27872101.0,15791453.0,228178,3131057.0,464742,--,19615430,--,--,1123405,20738835.0,0.0,0.0,12.42,,0,
2015,03,9908,大台北,4549539.0,9782098.0,14331637.0,1560774.0,2173869,3734643.0,5163580.0,57183,3214645.0,1230862,-17944,9648326,--,--,948668,10596994.0,0.0,15493101.0,19.26,,--,
2015,03,9910,豐泰企業,12951425.0,14745924.0,27697349.0,8501789.0,5387904,13889693.0,5963751.0,65966,5390766.0,690032,--,12110515,--,--,1697141,13807656.0,0.0,0.0,20.31,,0,
2015,03,9911,台灣櫻花,2677327.0,3159512.0,5836839.0,1304199.0,376323,1680522.0,2764015.0,49120,1274553.0,95660,-27031,4156317,--,--,--,4156317.0,0.0,2891165.0,15.2,,0,
2015,03,9912,偉聯,503199.0,400594.0,903793.0,319174.0,945,320119.0,539666.0,23319,84366.0,-63677,--,583674,--,--,--,583674.0,0.0,0.0,10.82,,0,
2015,03,9914,美利達,10745227.0,12191416.0,22936643.0,7129523.0,2801578,9931101.0,2989838.0,416505,8558422.0,483070,0,12447835,--,--,557707,13005542.0,0.0,0.0,41.63,,0,
2015,03,9917,中保,6545319.0,12604770.0,19150089.0,6383212.0,2136036,8519248.0,4511971.0,706806,5317361.0,-38266,-288389,10209483,--,--,421358,10630841.0,0.0,10273805.0,23.15,,0,
2015,03,9918,欣天然,2378176.0,1592810.0,3970986.0,709707.0,472068,1181775.0,1805375.0,53426,977546.0,-308,-46828,2789211,--,--,0,2789211.0,0.0,2527863.0,15.67,,0,
2015,03,9919,康那香,3199395.0,3855439.0,7054834.0,1936081.0,1788189,3724270.0,1971268.0,196137,681340.0,205202,-18942,3035005,--,--,295559,3330564.0,0.0,1754000.0,15.53,,0,
2015,03,9921,巨大機械,36323313.0,10681131.0,47004444.0,24486548.0,2426982,26913530.0,3750646.0,1720831,14090633.0,476776,0,20038886,--,--,52028,20090914.0,0.0,0.0,53.43,,0,
2015,03,9924,台灣福興,4219528.0,2937571.0,7157099.0,1789141.0,382672,2171813.0,1884521.0,567114,2094932.0,323270,--,4869837,--,--,115449,4985286.0,0.0,0.0,25.84,,0,
2015,03,9925,新光保全,8211004.0,6731743.0,14942747.0,4606955.0,860070,5467025.0,3836530.0,146302,4007624.0,748980,-39521,8699915,--,--,775807,9475722.0,0.0,3251299.0,22.87,,--,
2015,03,9926,新海瓦斯,2114315.0,2747636.0,4861951.0,1082464.0,1150242,2232706.0,1734339.0,--,717930.0,176976,--,2629245,--,--,--,2629245.0,0.0,0.0,15.16,,--,
2015,03,9927,泰銘,5297905.0,1225797.0,6523702.0,1851897.0,227034,2078931.0,2091482.0,975330,1552013.0,-198302,--,4420523,--,--,24248,4444771.0,0.0,0.0,21.14,,--,
2015,03,9928,中視,620870.0,3840435.0,4461305.0,2215342.0,1522669,3738011.0,1327246.0,2280,-617593.0,12146,-908,723171,--,--,123,723294.0,0.0,36299.0,5.45,,0,
2015,03,9929,秋雨,916559.0,1465542.0,2382101.0,692384.0,439336,1131720.0,1688000.0,67354,-496575.0,16773,--,1275552,--,--,-25171,1250381.0,0.0,0.0,7.56,,0,
2015,03,9930,中聯資源,1853654.0,4678077.0,6531731.0,1817830.0,449766,2267596.0,2259458.0,162024,1761631.0,-33580,0,4149533,0,--,114602,4264135.0,0.0,0.0,18.37,,--,
2015,03,9931,欣高,890949.0,2562624.0,3453573.0,1072457.0,722842,1795299.0,1022505.0,30101,511985.0,69494,--,1634085,--,--,24189,1658274.0,0.0,0.0,15.98,,0,
2015,03,9933,中鼎工程,42510334.0,14886240.0,57396574.0,32068267.0,6095831,38164098.0,7605088.0,3295510,5617223.0,126784,-11835,16632770,--,--,2599706,19232476.0,0.0,1257634.0,21.91,,0,
2015,03,9934,成霖企業,11416720.0,4987796.0,16404516.0,6360669.0,2577033,8937702.0,3543042.0,916938,2350918.0,552989,--,7363887,--,--,102927,7466814.0,0.0,0.0,20.78,,0,
2015,03,9935,慶豐富,1453175.0,2010704.0,3463879.0,2158933.0,355571,2514504.0,1403049.0,285271,-742482.0,775,--,946613,--,--,2762,949375.0,0.0,0.0,6.75,,0,
2015,03,9937,全國,807567.0,7047883.0,7855450.0,3527156.0,54477,3581633.0,3090430.0,18969,1193454.0,-29036,--,--,--,--,--,4273817.0,0.0,0.0,13.83,,--,
2015,03,9938,台灣百和,8115262.0,8167190.0,16282452.0,4461256.0,2585066,7046322.0,2979639.0,728388,2939056.0,459989,--,7107072,--,--,2129058,9236130.0,0.0,0.0,23.85,,0,
2015,03,9939,宏全,8774634.0,21229884.0,30004518.0,11934180.0,4434674,16368854.0,3098479.0,5412868,4659110.0,-474469,-213246,12482742,--,--,1152922,13635664.0,0.0,4416000.0,40.87,,0,
2015,03,9940,信義房屋,12068345.0,7079952.0,19148297.0,3182442.0,6624833,9807275.0,6318398.0,63896,2268022.0,568413,--,9218729,--,--,122293,9341022.0,0.0,0.0,14.59,,--,
2015,03,9941,裕融企業,79745757.0,17853603.0,97599360.0,85811340.0,2013698,87825038.0,2672884.0,2206519,3961437.0,144006,--,8984846,--,--,789476,9774322.0,465.0,0.0,33.67,,0,
2015,03,9942,茂順,2316124.0,1501153.0,3817277.0,524028.0,635696,1159724.0,831613.0,214743,1537722.0,74621,--,2658699,--,--,-1146,2657553.0,0.0,0.0,31.97,,0,
2015,03,9943,好樂迪,1420147.0,2802834.0,4222981.0,489134.0,210222,699356.0,1473176.0,--,2073011.0,-22562,--,3523625,--,--,--,3523625.0,0.0,0.0,23.92,,--,
2015,03,9944,新麗企業,2574573.0,2765188.0,5339761.0,1670914.0,485964,2156878.0,1085732.0,223115,1513636.0,261698,0,3084181,0,--,98702,3182883.0,0.0,0.0,28.41,,0,
2015,03,9945,潤泰創新,29314391.0,42662782.0,71977173.0,16356150.0,27043237,43399387.0,13928513.0,17953228,14777576.0,-21787027,-105200,24767090,--,--,3810696,28577786.0,0.0,4758700.0,17.84,,0,
2015,03,9946,三發地產,10895197.0,452578.0,11347775.0,6272258.0,722259,6994517.0,2661425.0,510309,1220133.0,--,-38609,4353258,--,--,--,4353258.0,0.0,1913000.0,16.48,,0,
2015,03,9955,佳龍,1551478.0,2149899.0,3701377.0,561608.0,840596,1402204.0,1032082.0,1109441,137930.0,19467,0,2298920,--,--,253,2299173.0,0.0,0.0,22.27,,0,
2015,03,9958,世紀鋼構,3851290.0,2426329.0,6277619.0,1803837.0,2041133,3844970.0,1855581.0,69707,369088.0,-16891,0,2277485,--,--,155164,2432649.0,0.0,0.0,12.27,,0,
2015,04,1101,台泥,90593376.0,202472979.0,293066355.0,68083832.0,69498271,137582103.0,36921759.0,12309615,45573057.0,13238554,--,108042985,--,--,47441267,155484252.0,0.0,0.0,29.26,,--,
2015,04,1102,亞泥,52844285.0,217232924.0,270077209.0,65223927.0,49999090,115223017.0,33614472.0,1155643,91552336.0,9576422,--,135898873,--,--,18955319,154854192.0,0.0,0.0,40.43,,--,
2015,04,1103,嘉泥,10683575.0,16699467.0,27383042.0,1526371.0,11810325,13336696.0,7768285.0,605975,8373346.0,-3201522,-1170260,12375824,--,--,1670522,14046346.0,0.0,133274016.0,19.23,,--,
2015,04,1104,環球水泥,3040355.0,16930516.0,19970871.0,2461629.0,1508856,3970485.0,6282891.0,49272,8638396.0,879385,--,15849944,--,--,150442,16000386.0,0.0,0.0,25.23,,--,
2015,04,1108,幸福水泥,5212763.0,2642739.0,7855502.0,1824743.0,1185095,3009838.0,4047380.0,8,728106.0,36356,0,4811850,--,--,33814,4845664.0,0.0,0.0,11.89,,0,
2015,04,1109,信大水泥,2385481.0,6250845.0,8636326.0,946924.0,1301474,2248398.0,3789007.0,22299,1489929.0,119858,0,5421093,--,--,966835,6387928.0,0.0,0.0,14.31,,0,
2015,04,1110,東泥,1963758.0,7418780.0,9382538.0,388568.0,354277,742845.0,5720008.0,184834,2013075.0,699498,-12185,8605230,--,--,34463,8639693.0,0.0,2112865.0,15.1,,--,
2015,04,1201,味全公司,21131764.0,15351042.0,36482806.0,20979868.0,7032391,28012259.0,5060629.0,688,519988.0,241613,--,5822918,--,--,2647629,8470547.0,0.0,0.0,11.51,,0,
2015,04,1203,味王公司,3500653.0,4850509.0,8351162.0,1466270.0,1718243,3184513.0,2400000.0,112965,1652310.0,105180,-38464,4231991,--,--,934658,5166649.0,0.0,2293865.0,17.8,,0,
2015,04,1210,大成長城,20748646.0,19278897.0,40027543.0,16856198.0,3922739,20778937.0,7363944.0,2432809,2846511.0,1297032,-306199,13634097,--,--,5614509,19248606.0,0.0,52894691.0,19.95,,--,
2015,04,1213,大飲,443339.0,400069.0,843408.0,127397.0,37231,164628.0,514751.0,21938,142387.0,-296,--,678780,--,--,--,678780.0,0.0,0.0,13.19,,0,
2015,04,1215,卜蜂企業,4494581.0,5149646.0,9644227.0,3822141.0,637501,4459642.0,2679910.0,967,1502969.0,873298,--,5057144,--,--,127441,5184585.0,0.0,0.0,18.87,,0,
2015,04,1216,統一,138480338.0,260468151.0,398948489.0,150426162.0,92832590,243258752.0,56820154.0,3957172,32878661.0,2680259,--,96336246,--,--,59353491,155689737.0,0.0,0.0,16.95,,0,
2015,04,1217,愛之味,2203751.0,9190986.0,11394737.0,2833488.0,2467101,5300589.0,4872053.0,370221,220400.0,-62489,0,5400185,--,--,693963,6094148.0,0.0,0.0,11.08,,0,
2015,04,1218,泰山企業,2873551.0,4885434.0,7758985.0,1706083.0,2643866,4349949.0,3533360.0,23770,74965.0,-24131,-203876,3404088,--,--,4948,3409036.0,0.0,13680042.0,10.02,,0,
2015,04,1219,福壽實業,3983022.0,3719118.0,7702140.0,1949196.0,1828979,3778175.0,3188256.0,36696,580015.0,1589,--,3806556,--,--,117409,3923965.0,0.0,0.0,11.94,,0,
2015,04,1220,台榮,2011228.0,1083488.0,3094716.0,490241.0,298061,788302.0,1770779.0,1413,450823.0,-71207,0,2151808,--,--,154606,2306414.0,0.0,0.0,12.15,,--,
2015,04,1225,福懋油,4031755.0,2613668.0,6645423.0,1518974.0,1649948,3168922.0,2187030.0,121015,808692.0,20879,--,3137616,--,--,338885,3476501.0,0.0,0.0,14.35,,--,
2015,04,1227,佳格,15391892.0,5137382.0,20529274.0,6441771.0,584030,7025801.0,7926972.0,63153,5022383.0,314831,-21182,13306157,--,--,197316,13503473.0,0.0,5777436.0,16.91,,0,
2015,04,1229,聯華實業,2576773.0,21922908.0,24499681.0,2796235.0,1446093,4242328.0,8887198.0,733595,8687158.0,1864290,-2393,20169848,--,--,87505,20257353.0,0.0,98000.0,22.7,,--,
2015,04,1231,聯華食品,3033181.0,3447336.0,6480517.0,1806721.0,1859820,3666541.0,1481131.0,72435,1195139.0,47957,--,2796662,--,--,17314,2813976.0,0.0,0.0,18.88,,--,
2015,04,1232,大統益,4237990.0,618688.0,4856678.0,1081615.0,69025,1150640.0,1599749.0,23784,2040321.0,0,--,3663854,--,--,42184,3706038.0,0.0,0.0,22.9,,0,
2015,04,1233,天仁,756161.0,1231666.0,1987827.0,412564.0,121547,534111.0,905919.0,54263,539161.0,-47254,-2754,1449335,--,--,4381,1453716.0,0.0,60000.0,16.01,,0,
2015,04,1234,黑松,7668642.0,14440253.0,22108895.0,1996439.0,2695210,4691649.0,4018711.0,184583,13157871.0,56081,0,17417246,--,--,0,17417246.0,0.0,0.0,43.34,,--,
2015,04,1235,興泰,2066218.0,686433.0,2752651.0,984719.0,334540,1319259.0,606623.0,41515,234420.0,560639,-9953,1433244,--,--,148,1433392.0,0.0,1978138.0,24.42,,--,
2015,04,1236,宏亞食品,919000.0,2494836.0,3413836.0,727906.0,747444,1475350.0,1083425.0,33396,425834.0,395831,0,1938486,--,--,0,1938486.0,0.0,0.0,17.89,,0,
2015,04,1256,F-鮮活,999968.0,643203.0,1643171.0,662440.0,104136,766576.0,271656.0,60109,502718.0,38870,--,873353,--,--,3242,876595.0,0.0,0.0,32.15,,--,
2015,04,1262,F-綠悅,4235102.0,7566924.0,11802026.0,1702540.0,646,1703186.0,1485000.0,4970783,3297293.0,345764,--,10098840,--,--,--,10098840.0,0.0,0.0,68.01,,--,
2015,04,1301,台塑,148558505.0,274942545.0,423501050.0,59464052.0,76602094,136066146.0,63657408.0,11443715,147649596.0,64684185,--,287434904,--,--,--,287434904.0,0.0,0.0,45.15,,0,
2015,04,1303,南亞塑膠,199737404.0,313988572.0,513725976.0,66602248.0,109172502,175774750.0,79308216.0,23642467,169705210.0,51627849,0,324283742,--,--,13667484,337951226.0,0.0,0.0,40.89,,--,
2015,04,1304,台聚,29919050.0,27579096.0,57498146.0,14369867.0,12078986,26448853.0,11426024.0,197714,5930728.0,-53852,-475606,17025008,--,--,14024285,31049293.0,0.0,111943075.0,16.52,,0,
2015,04,1305,華夏,6409452.0,5964235.0,12373687.0,2616130.0,2972381,5588511.0,4683034.0,8221,1730158.0,54597,0,6476010,0,--,309166,6785176.0,0.0,0.0,13.83,,0,
2015,04,1307,三芳化工,7762717.0,6305427.0,14068144.0,3438348.0,2162919,5601267.0,3862312.0,137866,3994491.0,472208,--,8466877,--,--,--,8466877.0,0.0,0.0,21.92,,--,
2015,04,1308,亞聚,2268409.0,7823800.0,10092209.0,1041768.0,354735,1396503.0,4931607.0,14046,3910532.0,-160479,0,8695706,--,--,0,8695706.0,0.0,0.0,17.63,,0,
2015,04,1309,台達化工,5658976.0,3562711.0,9221687.0,4025885.0,1820719,5846604.0,3276518.0,469,-69113.0,167209,--,3375083,--,--,--,3375083.0,0.0,0.0,10.3,,0,
2015,04,1310,台苯,4705276.0,7190258.0,11895534.0,3487413.0,1822806,5310219.0,5278698.0,84646,1108202.0,-275941,0,6195605,--,--,389710,6585315.0,0.0,0.0,11.74,,0,
2015,04,1312,國喬石化,6644697.0,16485669.0,23130366.0,2474365.0,1728330,4202695.0,9266203.0,115935,6577702.0,854456,-199604,16614692,--,--,2312979,18927671.0,0.0,8254473.0,18.09,,0,
2015,04,1313,聯成,17803758.0,19163895.0,36967653.0,9863336.0,9106111,18969447.0,11712366.0,1111644,3829573.0,1572895,-228272,17998206,--,--,0,17998206.0,0.0,22606000.0,15.67,,0,
2015,04,1314,中石化,15118402.0,60636401.0,75754803.0,5278759.0,17218026,22496785.0,23199897.0,18141,31081107.0,-1257758,--,53041387,--,--,216631,53258018.0,0.0,0.0,22.86,,0,
2015,04,1315,達新工業,3858733.0,5137565.0,8996298.0,1056414.0,1018943,2075357.0,1980000.0,70498,3693536.0,1291779,-118879,6916934,0,--,4007,6920941.0,0.0,7137000.0,36.24,,0,
2015,04,1316,上曜,2916686.0,661548.0,3578234.0,1109423.0,598768,1708191.0,1699079.0,134614,-600359.0,-5583,-23932,1203819,--,--,666224,1870043.0,0.0,9269000.0,7.49,,0,
2015,04,1319,東陽,10617579.0,25652108.0,36269687.0,9279685.0,7860106,17139791.0,5914771.0,4149257,7726089.0,334530,--,18124647,--,--,1005249,19129896.0,0.0,0.0,30.64,,--,
